,job487_scenario2_953,job488_scenario0_954,job489_scenario0_956,
in27,0.39908730934402037,0.2194254450903801,0.11321858093326476,
B14,0.5190964297457596,0.29952249158099387,0.16752417259006447,
B11,0.475584713434812,0.25488284578987463,0.11321858093326476,
cn12,0.3759681429904288,0.10265261635098077,0.0,
B54,0.4257764282126204,0.23981799504773638,0.030186946174123763,
B51,0.38714212071258036,0.47983623585121515,0.2786525483035189,
os4,0.6657946690160992,0.3913936431289834,0.19727773540181953,
in4,0.4257764282126204,0.28026526741552904,0.15864342790177943,
B33,0.5773520762938676,0.3459687961604687,0.2084517131239711,
sh10,0.6159863837939077,0.5114027635307229,0.3404060221571504,
in22,0.475584713434812,0.3211928079494356,0.22039690175541105,
