,job376_scenario2_713,job380_scenario4_720,
in27,0.40494686019866266,0.0,
B14,0.355138574976471,0.39866166870525827,
B11,0.30000259053906153,0.0884425927222317,
cn12,0.2147369046173755,0.12000912040173944,
B54,0.524955980600402,0.15864342790177946,
B51,0.2710794205079163,0.038634307500040044,
os4,0.524955980600402,0.12000912040173944,
in4,0.22463311592844137,0.39866166870525827,
B33,0.47514769537821044,0.0617534738536315,
sh10,0.5951568157799498,0.12000912040173944,
in22,0.40494686019866266,0.20845171312397104,
