,job262_scenario1_500,job264_scenario2_503,job265_scenario4_504,
in27,0.449307650232098,0.17095273141582235,0.3207154146293168,
B14,0.5960058895024376,0.5607336554327956,0.5607336554327956,
B11,0.5960058895024376,0.30032286467196057,0.680742775834535,
cn12,0.37910681505255023,0.17095273141582235,0.30032286467196057,
B54,0.4910616198428364,0.37052369985150846,0.4905328202532478,
B51,0.30085166426154925,0.0,0.3705236998515084,
os4,0.6275724171819452,0.4905328202532478,0.4905328202532478,
in4,0.4759967691006981,0.2007062942275774,0.34383458098290826,
B33,0.5461976042802459,0.44072453503105624,0.21188027194972897,
sh10,0.6662067246819853,0.680742775834535,0.4020902275310162,
in22,0.5960058895024376,0.3207154146293168,0.3207154146293168,
