,job452_scenario0_884,job453_scenario1_886,job455_scenario3_888,
in27,0.17095273141582235,0.09612267396439256,0.2620341274424469,
B14,0.23665626016076208,0.2343735519088158,0.2620341274424469,
B11,0.12343767922749738,0.2778852682197635,0.2233998199424069,
cn12,0.0,0.07192477164221645,0.19183329226289916,
B54,0.28208110712927675,0.3747752222679115,0.1216324570833513,
B51,0.22382546058116892,0.2343735519088158,0.3820432478441863,
os4,0.2007062942275774,0.2778852682197635,0.19183329226289916,
in4,0.2007062942275774,0.19963011742876258,0.2620341274424469,
B33,0.250514579449769,0.25476610186617205,0.2233998199424069,
sh10,0.30032286467196057,0.6147934630713903,0.3118424126646385,
in22,0.30032286467196057,0.18456526668662426,0.1420250070407075,
