,job667_scenario3_1397,job669_scenario1_1399,
in27,0.483264794676973,0.010496338646290237,
B14,0.24324655387349417,0.21188027194972903,
B11,0.3246213667751936,0.09187115154798958,
cn12,0.29305483909568586,0.0,
B54,0.3632556742752336,0.21188027194972903,
B51,0.41306395949742514,0.0216703163684418,
os4,0.29305483909568586,0.25051457944976907,
in4,0.2663657202270856,0.0,
B33,0.3246213667751936,0.1101129090906734,
sh10,0.3246213667751936,0.09187115154798958,
in22,0.3246213667751936,0.15362462540162108,
