,job457_scenario4_894,job459_scenario0_899,
in27,0.6056112965065146,0.1101129090906734,
B14,0.6056112965065146,0.23665626016076208,
B11,0.6638669430546225,0.1620719867275373,
cn12,0.6638669430546225,0.0,
B54,0.7523095357768541,0.17095273141582235,
B51,0.5824921301529231,0.30032286467196057,
os4,0.7025012505546625,0.1378740844053612,
in4,0.6056112965065146,0.1620719867275373,
B33,0.5122912949733753,0.22382546058116892,
sh10,0.6638669430546225,0.37052369985150846,
in22,0.5438578226528831,0.21188027194972897,
