,job251_scenario0_485,job252_scenario1_486,job253_scenario3_487,
in27,0.12654335107008863,0.197477981157562,0.3876879367388492,
B14,0.18084894272688834,0.24098969746850968,0.24098969746850968,
B11,0.16352083671268713,0.1338113766463635,0.3876879367388492,
cn12,0.0,0.09786141071317883,0.3876879367388492,
B54,0.33061162594038274,0.33787965151665766,0.17923622361487818,
B51,0.2217764832607949,0.2676788163371099,0.3876879367388492,
os4,0.03156652767950774,0.027660575533631104,0.05077974188722256,
in4,0.15546652110123393,0.1090353884353304,0.3876879367388492,
B33,0.09059338513690396,0.04272542627576936,0.2676788163371098,
sh10,0.5706298667438616,0.33787965151665766,0.2992453440166176,
in22,0.2754756415029733,0.09786141071317883,0.2992453440166176,
