,job597_scenario2_1217,job600_scenario2_1223,
in27,0.4252989421048202,0.09523313219070634,
B14,0.495499777284368,0.18367572491293793,
B11,0.47510722732701177,0.10717832082214629,
cn12,0.32035467244521915,0.028923170031145307,
B54,0.665317182908299,0.22718744122388562,
B51,0.19264932665867301,0.0,
os4,0.8555271384895862,0.5640956360755124,
in4,0.39860982323622013,0.20406827487029416,
B33,0.5768745901860675,0.444086515673773,
sh10,0.7355180180878469,0.3240773952720336,
in22,0.6155088976861074,0.3240773952720336,
