,job360_scenario1_691,job362_scenario1_695,
in27,0.37524487286442354,0.21463581917782437,
B14,0.42505315808661515,0.2928909699688253,
B11,0.44011800882875346,0.13926634456720421,
cn12,0.3548523229070674,0.08693047339127824,
B54,0.5766288061678624,0.43958920923916484,
B51,0.4748614433088067,0.16093666093564601,
os4,0.26640973018483566,0.0,
in4,0.37524487286442354,0.17288184956708597,
B33,0.42505315808661515,0.2928909699688253,
sh10,0.6650713988900939,0.3897809240169733,
in22,0.4748614433088067,0.19957096843568606,
