,job270_scenario1_514,job272_scenario1_516,job273_scenario1_518,
in27,0.36373306759535234,0.16254938004765618,0.06175347385363161,
B14,0.30006646308415386,0.2162485382898346,0.18176259425537095,
B11,0.40724478390630003,0.20118368754769622,0.20845171312397115,
cn12,0.21703482832501292,0.14087906367921443,0.0,
B54,0.40724478390630003,0.3211928079494357,0.10350744346437002,
B51,0.3139247823731608,0.2162485382898346,0.2400182408034789,
os4,0.2872356635045607,0.5114027635307229,0.27865254830351893,
in4,0.2641164971509692,0.18732536825868928,0.0,
B33,0.465500430454408,0.271384522727244,0.1586434279017795,
sh10,0.6241438583561874,0.29450368908083546,0.3986616687052583,
in22,0.3139247823731608,0.2162485382898346,0.0884425927222317,
